cohort	sample_id	group	membership	module	module_score	relative_module_sum	n_pathways_defined	n_pathways_present	evidence_tier
QinN_2014	LD-57	cirrhosis	conservative	lps_lipidA	-10.976332901496344	1.7100403854921268e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-58	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-59	cirrhosis	conservative	lps_lipidA	-8.724847293021677	0.00016247020442657463	3	2	processed_public_matrix_directional_support
QinN_2014	LD-6	cirrhosis	conservative	lps_lipidA	-6.480792278334475	0.0015302497026444656	3	2	processed_public_matrix_directional_support
QinN_2014	LD-60	cirrhosis	conservative	lps_lipidA	-8.366483093271269	0.00023247685235781423	3	2	processed_public_matrix_directional_support
QinN_2014	LD-61	cirrhosis	conservative	lps_lipidA	-8.291114414655846	0.00025067103263791657	3	2	processed_public_matrix_directional_support
QinN_2014	LD-62	cirrhosis	conservative	lps_lipidA	-8.209007380002973	0.00027211570213032347	3	2	processed_public_matrix_directional_support
QinN_2014	LD-63	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-64	cirrhosis	conservative	lps_lipidA	-11.698020391568594	8.309184893813962e-06	3	2	processed_public_matrix_directional_support
QinN_2014	LD-65	cirrhosis	conservative	lps_lipidA	-7.389270785966	0.0006174638343473983	3	2	processed_public_matrix_directional_support
QinN_2014	LD-66	cirrhosis	conservative	lps_lipidA	-9.371230422993866	8.513031970664354e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-67	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-68	cirrhosis	conservative	lps_lipidA	-7.676725636688832	0.0004632743290884572	3	2	processed_public_matrix_directional_support
QinN_2014	LD-69	cirrhosis	conservative	lps_lipidA	-7.716949949326734	0.0004450173393097491	3	2	processed_public_matrix_directional_support
QinN_2014	LD-7	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-70	cirrhosis	conservative	lps_lipidA	-8.490502535407778	0.00020536682417590668	3	2	processed_public_matrix_directional_support
QinN_2014	LD-71	cirrhosis	conservative	lps_lipidA	-6.935240638251298	0.0009719423352920155	3	2	processed_public_matrix_directional_support
QinN_2014	LD-72	cirrhosis	conservative	lps_lipidA	-6.174150948683995	0.002078244284539752	3	2	processed_public_matrix_directional_support
QinN_2014	LD-73	cirrhosis	conservative	lps_lipidA	-7.789390581423609	0.0004139327591986733	3	2	processed_public_matrix_directional_support
QinN_2014	LD-74	cirrhosis	conservative	lps_lipidA	-6.638557427407916	0.0013072020722448572	3	2	processed_public_matrix_directional_support
QinN_2014	LD-75	cirrhosis	conservative	lps_lipidA	-9.847321642324214	5.2884861270988777e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-76	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-77	cirrhosis	conservative	lps_lipidA	-8.986125443742342	0.0001251173375740921	3	2	processed_public_matrix_directional_support
QinN_2014	LD-78	cirrhosis	conservative	lps_lipidA	-9.939969852151716	4.820543412491354e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-79	cirrhosis	conservative	lps_lipidA	-7.6857469699046215	0.00045911567330237345	3	2	processed_public_matrix_directional_support
QinN_2014	LD-8	cirrhosis	conservative	lps_lipidA	-8.240922424032636	0.0002635704608091102	3	2	processed_public_matrix_directional_support
QinN_2014	LD-80	cirrhosis	conservative	lps_lipidA	-8.364685045338605	0.0002328951372630412	3	2	processed_public_matrix_directional_support
QinN_2014	LD-81	cirrhosis	conservative	lps_lipidA	-8.340983789606906	0.00023847967057723026	3	2	processed_public_matrix_directional_support
QinN_2014	LD-82	cirrhosis	conservative	lps_lipidA	-7.1061807845797	0.0008193479738223871	3	2	processed_public_matrix_directional_support
QinN_2014	LD-83	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-84	cirrhosis	conservative	lps_lipidA	-8.434681357764793	0.00021715413880669303	3	2	processed_public_matrix_directional_support
QinN_2014	LD-85	cirrhosis	conservative	lps_lipidA	-9.09098428458619	0.00011266341310836304	3	2	processed_public_matrix_directional_support
QinN_2014	LD-86	cirrhosis	conservative	lps_lipidA	-7.428050698422641	0.0005939909060870031	3	2	processed_public_matrix_directional_support
QinN_2014	LD-87	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-88	cirrhosis	conservative	lps_lipidA	-9.621492547876736	6.62832111090511e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-89	cirrhosis	conservative	lps_lipidA	-7.140249990743072	0.0007919252978275445	3	2	processed_public_matrix_directional_support
QinN_2014	LD-9	cirrhosis	conservative	lps_lipidA	-7.958820658849095	0.0003494419786222529	3	2	processed_public_matrix_directional_support
QinN_2014	LD-90	cirrhosis	conservative	lps_lipidA	-8.216858144402707	0.00026998831652562307	3	2	processed_public_matrix_directional_support
QinN_2014	LD-91	cirrhosis	conservative	lps_lipidA	-8.666825553159322	0.00017217424368065436	3	2	processed_public_matrix_directional_support
QinN_2014	LD-92	cirrhosis	conservative	lps_lipidA	-7.932582823194302	0.0003587286148698629	3	2	processed_public_matrix_directional_support
QinN_2014	LD-93	cirrhosis	conservative	lps_lipidA	-9.120085613121672	0.00010943233023471606	3	2	processed_public_matrix_directional_support
QinN_2014	LD-94	cirrhosis	conservative	lps_lipidA	-7.594093961038434	0.0005031615654995851	3	2	processed_public_matrix_directional_support
QinN_2014	LD-95	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-96	cirrhosis	conservative	lps_lipidA	-10.521919323250922	2.6937710323037643e-05	3	2	processed_public_matrix_directional_support
QinN_2014	LD-97	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
QinN_2014	LD-98	cirrhosis	conservative	lps_lipidA	-7.867713427891966	0.0003827613484470151	3	2	processed_public_matrix_directional_support
QinN_2014	LV-1	cirrhosis	conservative	lps_lipidA	-20.72326583794641	0.0	3	2	processed_public_matrix_directional_support
